,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
1608,good,12,owner,12,50,married,no,freelance,75,200.0,17000.0,3000.0,1250,1721
1609,good,2,owner,48,33,married,no,fixed,75,100.0,6500.0,2000.0,1000,1234
1610,good,1,rent,36,28,single,no,fixed,55,196.0,0.0,0.0,1200,1599
1611,good,4,owner,60,26,married,no,fixed,45,152.0,4000.0,1200.0,950,1050
1612,good,1,rent,36,29,married,no,freelance,54,86.0,0.0,0.0,500,1686
1613,good,5,owner,24,42,married,no,fixed,45,113.0,7100.0,0.0,1800,3669
1614,good,14,owner,36,39,married,no,fixed,75,200.0,5000.0,0.0,1000,1155
1615,bad,0,other,60,46,single,no,fixed,35,150.0,0.0,0.0,1400,1490
1616,good,7,owner,36,24,married,no,fixed,45,95.0,3000.0,0.0,1000,1597
1617,good,12,parents,36,31,married,no,fixed,60,160.0,3000.0,1000.0,700,1100
1618,bad,2,other,60,37,married,no,fixed,75,0.0,0.0,0.0,1385,1385
1619,good,17,owner,48,42,married,no,fixed,90,450.0,8000.0,1800.0,1000,3313
1620,bad,14,rent,60,63,married,no,fixed,73,127.0,0.0,0.0,1400,1496
1621,bad,0,rent,36,18,single,no,partime,40,51.0,0.0,0.0,500,500
1622,good,19,owner,36,43,married,no,freelance,75,70.0,7000.0,0.0,1000,2335
1623,bad,0,parents,36,26,single,no,partime,35,70.0,3500.0,350.0,375,500
1624,good,6,rent,36,24,married,no,fixed,66,213.0,0.0,0.0,1000,1064
1625,good,14,rent,48,29,married,no,fixed,52,70.0,0.0,0.0,800,1210
1626,bad,0,parents,48,28,divorced,yes,fixed,35,280.0,0.0,0.0,1300,2058
1627,good,10,owner,60,39,married,yes,fixed,90,195.0,12000.0,0.0,1500,2659
1628,good,6,parents,48,30,single,no,freelance,35,0.0,7000.0,0.0,700,1054
1629,good,20,owner,60,43,married,no,partime,60,138.0,20000.0,0.0,1000,1312
1630,good,12,rent,60,38,married,no,fixed,96,205.0,3500.0,0.0,1400,1742
1631,good,3,rent,48,29,married,no,fixed,59,137.0,0.0,0.0,800,889
1632,good,2,parents,48,28,single,no,fixed,35,79.0,0.0,0.0,650,1379
1633,good,13,rent,60,41,single,no,fixed,45,95.0,0.0,0.0,940,1379
1634,good,23,owner,48,60,married,no,fixed,35,80.0,3000.0,0.0,1150,1242
1635,good,3,private,60,54,married,no,fixed,45,134.0,2000.0,0.0,1100,1286
1636,good,3,parents,36,22,single,no,fixed,35,65.0,0.0,0.0,1000,1629
1637,good,2,owner,30,38,married,no,fixed,75,159.0,11000.0,0.0,1280,1289
1638,good,30,owner,24,57,married,no,freelance,45,40.0,17000.0,0.0,400,500
1639,good,10,owner,24,42,married,no,freelance,75,70.0,4600.0,0.0,500,1104
1640,good,16,owner,60,39,married,yes,fixed,60,115.0,3000.0,0.0,800,1373
1641,good,2,rent,48,31,married,no,fixed,67,67.0,0.0,0.0,970,1273
1642,good,2,other,36,24,married,no,fixed,60,102.0,0.0,0.0,900,1555
1643,good,11,owner,60,27,married,no,fixed,60,125.0,2500.0,0.0,1100,1220
1644,good,8,owner,24,35,married,yes,freelance,75,180.0,12000.0,0.0,1000,2256
1645,good,37,parents,36,52,married,no,fixed,60,240.0,0.0,0.0,1510,1625
1646,bad,2,owner,48,34,married,no,freelance,90,250.0,16000.0,2000.0,1500,1768
1647,bad,0,rent,48,39,married,no,freelance,45,0.0,0.0,0.0,700,987
1648,bad,6,rent,48,37,married,no,fixed,77,170.0,0.0,0.0,887,887
1649,bad,4,rent,36,27,separated,no,fixed,47,116.0,0.0,0.0,1300,1700
1650,good,10,owner,24,34,married,no,freelance,45,225.0,25000.0,0.0,1300,2063
1651,good,5,rent,36,63,married,no,others,50,54.0,3000.0,0.0,550,700
1652,bad,4,rent,48,26,single,no,fixed,47,124.0,0.0,0.0,1500,1756
1653,good,9,owner,48,23,single,no,fixed,35,123.0,7500.0,0.0,800,1111
1654,bad,1,parents,36,28,married,yes,fixed,60,95.0,4000.0,0.0,500,625
1655,good,7,other,48,43,married,yes,fixed,75,160.0,0.0,0.0,1350,1519
1656,bad,2,owner,60,27,married,yes,fixed,60,115.0,4000.0,800.0,2250,2850
1657,good,2,owner,48,52,married,no,fixed,75,218.0,3000.0,10.0,1400,1565
1658,good,10,owner,60,40,married,no,freelance,90,301.0,2000.0,0.0,1100,1835
1659,good,12,owner,48,48,married,no,fixed,45,293.0,12000.0,0.0,500,600
1660,good,4,owner,60,33,married,no,fixed,75,128.0,3500.0,100.0,400,1244
1661,good,7,private,12,30,single,no,freelance,35,0.0,3000.0,0.0,600,670
1662,bad,14,rent,60,46,married,no,freelance,48,25.0,0.0,0.0,1700,2210
1663,bad,2,other,48,29,married,no,fixed,75,96.0,6000.0,3000.0,1200,1521
1664,good,1,owner,36,19,single,no,fixed,45,98.0,4000.0,0.0,200,1330
1665,bad,1,rent,48,35,married,no,fixed,81,55.0,1500.0,0.0,1300,1440
1666,bad,0,rent,48,37,married,no,partime,60,154.0,0.0,0.0,1870,2217
1667,good,8,owner,48,52,married,no,fixed,60,105.0,3500.0,0.0,1000,1887
1668,good,20,rent,36,57,married,no,freelance,102,117.0,0.0,0.0,475,500
1669,good,2,parents,48,20,single,no,fixed,35,318.0,,0.0,740,1325
1670,good,0,owner,24,28,married,no,partime,45,219.0,6000.0,0.0,600,943
1671,good,7,owner,60,25,married,no,fixed,60,102.0,3500.0,1500.0,1400,1432
1672,bad,1,rent,48,33,divorced,no,fixed,60,250.0,0.0,0.0,1300,1573
1673,good,0,owner,48,37,married,no,freelance,60,107.0,18000.0,1700.0,800,1015
1674,good,2,parents,30,23,single,no,fixed,35,60.0,0.0,0.0,600,1127
1675,bad,8,rent,24,44,married,no,fixed,68,83.0,40000.0,0.0,1300,1372
1676,bad,4,unk,48,47,married,yes,freelance,45,,,,1350,2172
1677,good,7,rent,60,24,single,no,fixed,44,93.0,0.0,0.0,1100,1519
1678,good,1,parents,60,25,single,no,fixed,35,105.0,0.0,0.0,1100,1222
1679,good,4,parents,36,27,single,no,fixed,35,70.0,0.0,0.0,700,975
1680,bad,15,owner,60,58,married,yes,fixed,60,117.0,6000.0,0.0,1500,1670
1681,good,25,rent,24,45,separated,no,freelance,53,183.0,93000.0,0.0,1900,3088
1682,bad,0,parents,60,20,single,no,fixed,35,120.0,5500.0,1200.0,1170,1362
1683,good,28,owner,36,49,married,no,fixed,45,90.0,27000.0,0.0,600,1690
1684,good,0,owner,60,25,married,no,freelance,60,0.0,5500.0,1000.0,1100,1650
1685,good,17,parents,36,43,married,no,fixed,75,200.0,0.0,0.0,1000,2355
1686,bad,2,owner,60,38,married,yes,fixed,75,74.0,3500.0,500.0,1700,1888
1687,good,11,owner,60,41,married,no,fixed,60,313.0,7500.0,2000.0,2180,2654
1688,good,1,owner,36,31,married,no,fixed,45,197.0,8000.0,300.0,1590,1597
1689,good,30,owner,30,61,married,no,fixed,60,320.0,4000.0,0.0,700,1054
1690,good,6,parents,60,38,single,no,fixed,35,210.0,0.0,0.0,1200,1823
1691,good,10,owner,48,50,married,no,freelance,60,40.0,12000.0,0.0,1000,1303
1692,good,30,owner,60,65,married,no,freelance,45,250.0,80000.0,0.0,1700,2290
1693,good,1,parents,60,22,single,no,fixed,35,110.0,3500.0,0.0,1300,1517
1694,good,26,private,48,60,married,no,fixed,45,134.0,4200.0,2000.0,700,2684
1695,good,25,owner,36,59,single,no,freelance,35,19.0,5500.0,1500.0,425,1175
1696,good,7,private,36,24,single,no,freelance,35,131.0,7500.0,0.0,1350,1406
1697,good,22,owner,36,45,married,no,fixed,75,260.0,3000.0,0.0,1200,2267
1698,bad,4,rent,36,34,married,no,fixed,70,100.0,0.0,0.0,900,1150
1699,good,0,owner,48,26,single,no,fixed,35,101.0,2000.0,0.0,1000,1300
1700,bad,0,owner,60,65,married,no,others,45,69.0,10000.0,0.0,1500,1750
1701,good,30,rent,36,59,married,no,freelance,50,52.0,25000.0,0.0,1000,1298
1702,good,13,parents,36,38,separated,no,fixed,45,128.0,0.0,0.0,525,625
1703,good,3,owner,60,27,married,no,fixed,75,122.0,4000.0,0.0,1400,1702
1704,good,0,other,36,20,single,no,partime,45,150.0,0.0,0.0,450,500
1705,good,20,rent,60,61,married,no,fixed,81,211.0,0.0,0.0,1475,1475
1706,good,5,rent,60,31,married,no,fixed,86,109.0,0.0,0.0,830,1700
1707,good,25,owner,48,55,married,no,fixed,60,139.0,5000.0,0.0,1000,1300
1708,good,8,rent,60,26,married,no,fixed,59,140.0,0.0,0.0,1400,1538
1709,good,4,parents,48,21,single,no,fixed,35,88.0,25000.0,0.0,1100,1200
1710,good,0,other,48,23,single,no,fixed,35,60.0,0.0,0.0,1000,1294
1711,good,7,parents,60,27,single,no,freelance,35,39.0,0.0,0.0,1000,1678
1712,bad,5,owner,60,43,married,no,partime,75,120.0,2000.0,40.0,1400,1600
1713,bad,10,owner,60,56,married,no,fixed,60,161.0,5000.0,0.0,1500,1844
1714,good,1,parents,60,26,single,no,fixed,35,90.0,0.0,0.0,1000,1297
1715,good,1,owner,36,20,married,no,freelance,45,110.0,11500.0,0.0,700,770
1716,bad,0,rent,36,23,married,no,partime,81,60.0,0.0,0.0,450,450
1717,good,8,rent,24,32,married,yes,fixed,75,154.0,0.0,0.0,750,1258
1718,good,0,owner,60,44,married,no,fixed,75,97.0,6500.0,0.0,1000,1147
1719,good,0,private,12,39,married,no,fixed,45,178.0,2000.0,0.0,150,550
1720,good,2,rent,36,42,single,no,fixed,45,104.0,0.0,0.0,800,870
1721,good,12,owner,36,42,married,no,freelance,60,0.0,15000.0,0.0,1000,1500
1722,good,20,owner,12,49,married,no,freelance,60,500.0,10000.0,0.0,1000,3081
1723,good,0,owner,60,25,married,no,freelance,45,0.0,2500.0,0.0,1500,1812
1724,good,2,rent,24,26,single,no,freelance,55,200.0,0.0,0.0,600,1097
1725,bad,0,other,60,43,married,no,freelance,75,144.0,7600.0,0.0,1465,1544
1726,bad,0,rent,24,23,married,yes,fixed,83,80.0,0.0,0.0,425,590
1727,good,2,owner,60,37,married,no,fixed,90,137.0,3000.0,1.0,1100,1563
1728,good,3,parents,60,19,single,no,fixed,35,218.0,0.0,0.0,1100,1387
1729,bad,2,private,60,36,married,no,fixed,75,129.0,3000.0,29.0,900,960
1730,bad,2,rent,60,33,married,no,fixed,80,196.0,0.0,0.0,1350,1364
1731,bad,3,parents,48,23,single,no,freelance,35,182.0,0.0,0.0,1100,1427
1732,good,0,owner,36,32,married,no,freelance,90,0.0,17000.0,0.0,700,875
1733,good,0,owner,60,23,married,no,others,60,47.0,3000.0,0.0,820,875
1734,good,10,rent,60,28,married,no,fixed,78,325.0,18.0,3000.0,2250,2250
1735,good,24,owner,36,39,married,no,fixed,90,90.0,12000.0,4000.0,700,1693
1736,bad,12,rent,60,37,married,no,freelance,84,92.0,0.0,0.0,1300,1850
1737,good,5,rent,36,39,married,yes,fixed,100,250.0,0.0,0.0,1400,3959
1738,good,25,owner,60,43,married,no,freelance,60,62.0,12000.0,0.0,1000,1627
1739,bad,3,other,60,21,single,no,fixed,35,146.0,0.0,0.0,1400,1646
1740,bad,0,rent,60,19,single,no,fixed,35,0.0,0.0,0.0,1200,1503
1741,good,17,rent,48,36,married,no,fixed,56,105.0,0.0,0.0,1000,1295
1742,bad,8,other,36,30,married,yes,freelance,75,100.0,4000.0,1365.0,1220,1745
1743,good,10,owner,24,45,separated,no,fixed,35,77.0,14000.0,0.0,200,300
1744,bad,10,other,36,44,married,yes,freelance,75,0.0,0.0,0.0,1300,2276
1745,good,15,owner,60,39,separated,no,freelance,45,54.0,7000.0,0.0,1500,2230
1746,bad,0,other,60,27,single,no,fixed,35,149.0,0.0,0.0,1500,1601
1747,good,8,other,48,24,married,no,fixed,45,56.0,0.0,0.0,770,1129
1748,good,17,owner,48,43,married,no,fixed,75,251.0,5500.0,0.0,1100,1664
1749,bad,0,owner,60,34,married,no,partime,75,65.0,5000.0,0.0,1000,1142
1750,bad,0,owner,48,21,single,no,partime,60,160.0,2500.0,0.0,1220,1598
1751,good,37,owner,60,56,widow,no,fixed,35,300.0,10000.0,0.0,1300,1750
1752,bad,0,other,42,23,single,no,partime,35,0.0,0.0,0.0,1100,1135
1753,good,10,owner,60,37,married,yes,fixed,90,118.0,4500.0,0.0,1200,1296
1754,good,2,owner,60,30,married,yes,fixed,45,174.0,4000.0,0.0,2000,2250
1755,good,23,rent,24,47,single,no,fixed,44,86.0,0.0,0.0,350,975
1756,good,7,rent,48,59,married,no,fixed,83,233.0,3000.0,0.0,1250,1525
1757,bad,0,rent,36,32,married,no,freelance,89,285.0,0.0,0.0,1000,1304
1758,good,1,parents,60,29,married,no,fixed,75,105.0,10000.0,0.0,700,1610
1759,good,27,owner,60,56,married,no,fixed,45,122.0,3000.0,0.0,950,1386
1760,good,8,parents,60,33,married,no,freelance,75,160.0,0.0,0.0,1200,1506
1761,bad,8,parents,48,29,single,yes,freelance,35,0.0,0.0,0.0,1145,1145
1762,good,9,owner,36,24,married,no,fixed,45,160.0,4000.0,2000.0,450,1388
1763,bad,40,owner,36,62,married,yes,freelance,45,157.0,13500.0,0.0,1000,1300
1764,good,1,private,12,34,married,yes,fixed,90,65.0,3000.0,0.0,425,1245
1765,good,15,owner,60,41,married,no,freelance,90,0.0,9000.0,0.0,1500,1923
1766,good,2,parents,36,21,single,no,partime,35,105.0,0.0,0.0,300,495
1767,good,5,rent,36,27,married,no,fixed,57,120.0,0.0,0.0,560,1163
1768,good,10,private,36,61,married,no,fixed,75,130.0,25000.0,0.0,350,400
1769,good,5,parents,36,50,married,no,others,90,154.0,0.0,0.0,1000,1279
1770,good,3,rent,48,51,married,no,freelance,90,,0.0,0.0,1200,1240
1771,good,2,parents,48,39,separated,no,fixed,35,160.0,0.0,0.0,550,2340
1772,bad,0,other,60,31,single,no,partime,35,128.0,0.0,0.0,900,982
1773,good,5,owner,60,48,married,no,fixed,60,187.0,3000.0,0.0,1300,1400
1774,good,11,owner,36,46,married,no,fixed,45,120.0,5000.0,0.0,1075,1631
1775,good,0,owner,60,31,widow,no,freelance,35,200.0,4000.0,0.0,943,1018
1776,good,5,owner,18,29,married,no,fixed,45,142.0,6000.0,3000.0,450,1678
1777,good,8,owner,48,63,married,no,fixed,45,107.0,8000.0,0.0,600,790
1778,bad,1,other,48,35,separated,yes,fixed,35,126.0,0.0,0.0,1300,1696
1779,good,11,rent,60,28,married,no,fixed,59,144.0,0.0,0.0,1225,1360
1780,bad,6,rent,60,28,married,no,fixed,54,90.0,0.0,0.0,1700,1700
1781,bad,0,other,60,22,single,no,partime,35,55.0,0.0,0.0,1350,1400
1782,good,20,owner,12,52,married,no,freelance,60,208.0,8500.0,0.0,400,1202
1783,good,2,owner,60,31,married,no,fixed,60,121.0,4500.0,800.0,1450,1600
1784,good,7,private,60,29,married,no,fixed,60,51.0,3500.0,500.0,1000,1290
1785,bad,0,parents,60,25,married,yes,fixed,45,148.0,0.0,0.0,1400,1557
1786,good,22,rent,60,51,married,no,fixed,57,116.0,0.0,0.0,1300,1347
1787,good,15,owner,36,47,married,no,fixed,75,152.0,13000.0,0.0,2700,3560
1788,good,1,parents,36,19,single,no,partime,35,118.0,0.0,0.0,1200,1426
1789,good,17,owner,12,47,married,no,fixed,75,80.0,2500.0,0.0,400,1454
1790,bad,3,parents,12,26,single,no,fixed,35,120.0,3500.0,0.0,1000,1844
1791,good,6,owner,6,50,married,yes,freelance,75,100.0,30000.0,0.0,600,1282
1792,bad,12,owner,60,51,married,no,fixed,45,144.0,9000.0,0.0,1450,1490
1793,good,6,owner,48,53,married,no,freelance,45,90.0,3500.0,0.0,900,1281
1794,good,0,owner,60,26,married,no,fixed,45,150.0,3500.0,0.0,1310,1464
1795,good,2,parents,48,19,single,no,partime,35,87.0,0.0,0.0,900,1045
1796,bad,3,owner,24,60,married,no,freelance,90,50.0,16000.0,0.0,2750,2971
1797,bad,0,rent,60,34,married,no,freelance,75,0.0,4000.0,1000.0,1275,1325
1798,bad,1,rent,60,33,married,no,partime,85,250.0,5000.0,0.0,1700,1878
1799,bad,1,rent,48,36,married,no,partime,101,112.0,0.0,0.0,1550,1839
1800,good,2,rent,60,29,single,no,fixed,47,121.0,0.0,0.0,1100,1100
1801,good,0,parents,24,21,single,no,others,35,,300000.0,0.0,1318,1318
1802,good,8,parents,36,26,single,no,freelance,35,0.0,9000.0,2500.0,450,680
1803,good,4,other,60,28,married,no,fixed,60,143.0,0.0,0.0,1150,1630
1804,good,6,ignore,24,31,single,no,fixed,35,250.0,8000.0,0.0,1000,2436
1805,good,1,rent,18,33,married,no,freelance,69,244.0,0.0,0.0,600,1150
1806,bad,0,rent,60,35,married,no,others,75,,700.0,0.0,1800,2292
1807,good,0,private,48,45,married,no,fixed,75,194.0,3000.0,100.0,1000,1429
1808,good,25,owner,36,50,married,no,freelance,90,210.0,75000.0,0.0,900,1125
1809,bad,5,rent,60,37,married,yes,fixed,131,257.0,0.0,0.0,2200,2538
1810,good,1,rent,48,28,married,no,freelance,75,0.0,0.0,0.0,400,1415
1811,good,14,owner,24,50,married,no,fixed,60,92.0,,,1650,2261
1812,good,28,owner,42,50,widow,no,fixed,35,175.0,6000.0,0.0,1150,1397
1813,good,3,owner,60,38,married,no,partime,75,90.0,3000.0,0.0,930,1135
1814,good,15,owner,48,31,married,no,fixed,60,171.0,7000.0,0.0,1200,1290
1815,good,15,owner,36,58,married,no,freelance,60,159.0,9000.0,0.0,687,687
1816,good,20,owner,18,52,married,yes,fixed,75,166.0,50000.0,0.0,800,1017
1817,good,10,owner,36,26,married,no,fixed,60,100.0,3000.0,1800.0,500,690
1818,good,1,private,36,34,married,no,fixed,45,100.0,1800.0,1500.0,700,1296
1819,good,18,other,60,43,married,no,fixed,75,160.0,0.0,0.0,2000,2240
1820,good,0,parents,36,24,single,no,freelance,35,59.0,0.0,0.0,500,1400
1821,good,1,parents,60,21,single,no,fixed,35,142.0,3500.0,0.0,1650,2151
1822,good,11,owner,60,30,single,no,fixed,35,53.0,875.0,325.0,750,850
1823,good,13,owner,24,32,married,no,fixed,75,305.0,8000.0,0.0,1400,2060
1824,good,5,owner,60,35,married,no,fixed,75,185.0,5000.0,1500.0,1350,1553
1825,bad,2,private,60,32,married,yes,fixed,75,142.0,4000.0,0.0,1300,1566
1826,good,5,owner,60,36,married,no,fixed,75,107.0,12000.0,2000.0,600,1735
1827,good,11,owner,60,38,married,no,fixed,60,153.0,3000.0,0.0,1650,1816
1828,bad,10,parents,60,30,separated,yes,fixed,35,66.0,0.0,0.0,280,855
1829,bad,1,rent,60,41,married,no,fixed,52,65.0,0.0,0.0,850,882
1830,good,0,owner,36,61,married,no,others,45,111.0,6000.0,0.0,750,857
1831,bad,3,owner,60,22,single,no,freelance,35,100.0,10000.0,0.0,800,990
1832,good,10,owner,24,47,married,no,fixed,60,131.0,6000.0,0.0,250,1400
1833,good,25,private,36,49,married,no,fixed,60,125.0,5000.0,0.0,400,1062
1834,good,3,parents,60,23,single,no,freelance,35,110.0,8000.0,2000.0,1550,1750
1835,good,18,owner,24,52,married,no,fixed,75,113.0,11000.0,0.0,370,1555
1836,good,2,other,36,25,single,no,fixed,35,80.0,0.0,0.0,600,1104
1837,good,23,owner,24,57,married,no,fixed,45,93.0,2500.0,0.0,600,1118
1838,bad,28,owner,60,57,widow,yes,fixed,35,227.0,15000.0,0.0,1700,1875
1839,good,6,parents,60,28,separated,no,fixed,35,81.0,0.0,0.0,1500,1878
1840,bad,3,rent,60,31,married,no,fixed,101,110.0,0.0,0.0,1150,1152
1841,good,5,other,36,49,married,no,others,60,44.0,8000.0,0.0,400,428
1842,good,20,owner,36,35,married,no,fixed,75,175.0,12000.0,0.0,1500,1700
1843,good,4,parents,18,29,married,no,freelance,75,0.0,0.0,0.0,175,225
1844,bad,1,rent,24,31,separated,no,partime,41,58.0,,,200,300
1845,bad,1,rent,60,24,married,no,fixed,57,124.0,0.0,0.0,1530,1586
1846,good,30,owner,48,47,married,no,fixed,60,140.0,8000.0,0.0,1100,1298
1847,good,18,owner,60,49,widow,no,fixed,35,117.0,4000.0,0.0,1000,1057
1848,good,15,owner,48,32,married,no,fixed,60,140.0,3500.0,0.0,795,1458
1849,good,0,owner,36,29,married,yes,fixed,45,157.0,8000.0,0.0,600,1314
1850,good,22,owner,36,50,married,no,freelance,135,,24000.0,0.0,500,800
1851,good,8,parents,60,24,single,no,freelance,35,0.0,0.0,0.0,900,996
1852,good,20,owner,36,51,married,yes,fixed,75,228.0,4000.0,0.0,1200,1620
1853,good,3,parents,48,22,single,no,fixed,35,50.0,0.0,0.0,1100,1382
1854,good,5,other,36,54,married,no,fixed,45,300.0,0.0,0.0,800,1180
1855,bad,3,rent,48,33,single,no,freelance,45,100.0,0.0,0.0,1350,1518
1856,good,5,owner,18,31,married,no,fixed,75,153.0,5000.0,0.0,800,1615
1857,good,15,owner,48,43,married,no,freelance,60,100.0,18000.0,0.0,2500,2976
1858,good,0,owner,36,28,married,no,fixed,45,142.0,8000.0,4000.0,900,1888
1859,good,2,parents,60,22,single,no,fixed,35,151.0,0.0,0.0,1100,1481
1860,good,6,other,30,22,single,no,fixed,35,73.0,0.0,0.0,1086,1086
1861,good,17,owner,60,42,married,no,fixed,75,134.0,3500.0,0.0,1000,1594
1862,good,4,owner,60,28,married,no,freelance,60,125.0,10000.0,3500.0,1200,2100
1863,good,1,rent,48,27,married,no,freelance,76,160.0,0.0,0.0,1700,1985
1864,good,30,owner,60,49,widow,no,fixed,35,120.0,4000.0,0.0,1100,1152
1865,bad,1,rent,60,29,married,no,fixed,84,86.0,0.0,0.0,1350,1743
1866,bad,5,owner,60,48,married,yes,fixed,90,100.0,2000.0,792.0,1000,1034
1867,good,0,owner,36,35,married,no,freelance,75,190.0,4000.0,0.0,1300,2125
1868,good,17,parents,60,32,married,no,fixed,75,200.0,6000.0,0.0,1300,1682
1869,bad,30,owner,36,50,married,yes,freelance,60,0.0,10000.0,0.0,1600,1800
1870,good,22,parents,36,40,married,no,fixed,75,126.0,0.0,0.0,1000,1688
1871,good,5,parents,36,28,single,no,freelance,35,0.0,0.0,0.0,875,950
1872,good,1,owner,60,35,married,no,fixed,75,155.0,3000.0,0.0,1250,1391
1873,bad,8,other,36,29,married,yes,fixed,60,170.0,0.0,0.0,800,1000
1874,good,8,owner,24,46,married,no,fixed,75,200.0,5000.0,0.0,740,2095
1875,good,0,owner,24,38,married,no,fixed,75,87.0,3000.0,0.0,500,1214
1876,good,3,rent,48,36,married,no,fixed,85,104.0,5000.0,0.0,1700,1797
1877,bad,12,private,24,28,married,no,fixed,45,102.0,,,700,1229
1878,good,1,rent,48,27,single,no,partime,45,101.0,4000.0,0.0,1600,2075
1879,good,3,owner,60,58,married,yes,fixed,45,150.0,10000.0,0.0,1000,1000
1880,good,4,owner,60,34,single,no,others,45,75.0,2500.0,0.0,1150,1497
1881,bad,0,other,36,26,single,yes,partime,35,0.0,0.0,0.0,550,600
1882,bad,0,other,60,33,married,yes,partime,75,0.0,0.0,0.0,2000,3467
1883,good,3,owner,60,35,married,no,fixed,60,104.0,5000.0,0.0,1000,1317
1884,bad,5,private,36,50,married,no,fixed,60,165.0,8000.0,0.0,750,875
1885,good,2,rent,60,45,married,no,freelance,88,129.0,0.0,0.0,850,1044
1886,good,22,rent,60,40,married,no,freelance,91,160.0,7000.0,0.0,1600,1700
1887,good,0,rent,36,26,married,no,fixed,95,198.0,0.0,0.0,575,650
1888,bad,18,owner,48,32,married,no,fixed,75,71.0,4000.0,39.0,660,1461
1889,good,20,rent,60,44,married,no,fixed,91,162.0,3000.0,0.0,1500,1519
1890,good,20,owner,60,34,married,no,fixed,75,61.0,1500.0,700.0,800,1177
1891,good,35,other,60,54,married,no,fixed,75,156.0,0.0,0.0,950,1164
1892,bad,27,owner,18,47,married,yes,freelance,75,0.0,,,5000,6500
1893,good,6,rent,60,29,single,no,fixed,45,95.0,2500.0,0.0,1250,1490
1894,good,25,owner,48,52,married,no,fixed,45,200.0,3000.0,0.0,800,1300
1895,good,5,owner,48,33,married,no,fixed,75,158.0,4000.0,1100.0,1250,1550
1896,good,8,parents,60,24,single,no,fixed,35,110.0,0.0,0.0,1250,1500
1897,bad,0,rent,36,54,married,yes,others,45,0.0,0.0,0.0,2100,2100
1898,bad,11,private,36,44,married,no,fixed,90,89.0,2000.0,100.0,250,450
1899,bad,7,rent,60,49,married,yes,fixed,67,68.0,0.0,0.0,1300,1500
1900,bad,2,parents,30,25,married,no,freelance,35,31.0,0.0,0.0,250,550
1901,good,10,other,60,31,married,no,fixed,45,125.0,0.0,0.0,1200,1682
1902,bad,0,other,36,24,married,no,partime,60,0.0,0.0,0.0,800,1250
1903,good,17,owner,60,51,single,no,fixed,35,155.0,3000.0,0.0,1250,1668
1904,bad,2,owner,60,24,married,yes,fixed,60,110.0,6500.0,2000.0,1450,1450
1905,bad,1,parents,60,27,single,no,partime,35,82.0,8000.0,0.0,1100,1300
1906,good,20,owner,12,43,married,no,freelance,90,0.0,3000.0,0.0,500,1909
1907,bad,1,parents,48,22,single,no,freelance,35,70.0,3000.0,2000.0,1300,1491
1908,bad,1,rent,60,24,married,no,fixed,57,124.0,0.0,0.0,1350,1427
1909,good,5,owner,60,36,married,no,fixed,90,223.0,4000.0,0.0,1660,1838
1910,good,10,owner,48,36,married,no,partime,75,82.0,3000.0,0.0,1000,1400
1911,good,7,owner,36,51,married,no,fixed,75,100.0,12000.0,0.0,1000,1300
1912,good,15,owner,18,39,married,no,freelance,75,275.0,14000.0,0.0,700,2243
1913,good,0,other,18,22,single,no,partime,35,150.0,0.0,0.0,175,475
1914,good,6,owner,36,23,married,no,fixed,45,117.0,3000.0,50.0,600,940
1915,good,15,owner,12,46,married,no,freelance,45,265.0,7000.0,0.0,400,1127
